25.0,265.1,197.39999999999998,244.70000000000013,10.0,1.0,110.0,45.06999999999999,99.0,16.78,91.00000000000013,11.010000000000002,3.0000000000000004,2.7,128.0,0.0,1.0,"cluster_0","Label1"
39.0,213.0,191.1,182.70000000000007,9.5,0.0,115.00000000000001,36.21,112.0,16.24,115.00000000000016,8.22,3.0000000000000004,2.57,57.0,0.0,1.0,"cluster_0","Label1"
37.0,220.0,217.3,152.8000000000001,14.7,3.0,80.0,37.39999999999999,102.0,18.47,71.00000000000009,6.88,6.000000000000001,3.97,72.0,0.0,1.0,"cluster_0","Label1"
30.0,198.40000000000003,75.3,181.20000000000007,5.8,3.0,129.0,33.72999999999999,77.0,6.4,77.00000000000011,8.15,3.0000000000000004,1.57,121.0,0.0,1.0,"cluster_0","Label1"
34.0,268.6,178.2,166.3000000000001,11.6,2.0,83.0,45.65999999999999,142.0,15.15,106.00000000000014,7.48,3.0000000000000004,3.13,116.0,0.0,1.0,"cluster_0","Label1"
28.000000000000004,180.7,187.8,265.5000000000001,12.6,3.0,92.0,30.72,64.0,15.959999999999999,53.00000000000007,11.95,3.0000000000000004,3.4,149.00000000000003,0.0,1.0,"cluster_0","Label1"
46.0,224.90000000000003,188.2,254.60000000000014,12.1,0.0,97.0,38.23,84.0,16.0,61.000000000000085,11.46,2.0,3.27,162.0,0.0,1.0,"cluster_0","Label1"
24.0,249.5,259.7,222.70000000000013,9.8,1.0,100.99999999999999,42.42,97.99999999999999,22.07,68.0000000000001,10.02,4.0,2.65,70.00000000000001,0.0,1.0,"cluster_0","Label1"
29.0,281.4,202.2,187.20000000000007,9.0,2.0,102.0,47.84,76.0,17.19,113.00000000000016,8.420000000000002,6.000000000000001,2.43,36.00000000000001,0.0,1.0,"cluster_0","Label1"
22.0,213.8,141.8,142.20000000000005,7.200000000000001,0.0,102.0,36.35,86.0,12.05,123.00000000000017,6.4,3.0000000000000004,1.94,41.0,0.0,1.0,"cluster_0","Label1"
27.0,187.5,146.6,225.7000000000001,6.400000000000001,4.0,123.99999999999999,31.88,102.99999999999999,12.46,129.00000000000017,10.16,6.000000000000001,1.73,61.0,0.0,1.0,"cluster_0","Label1"
36.0,214.2,161.7,264.7000000000001,9.5,3.0,115.00000000000001,36.40999999999999,117.0,13.74,102.00000000000014,11.91,4.0,2.57,131.0,0.0,1.0,"cluster_0","Label1"
36.0,183.20000000000002,126.8,263.3000000000001,11.2,1.0,117.0,31.139999999999997,76.0,10.78,71.00000000000009,11.849999999999998,8.0,3.02,127.00000000000001,0.0,1.0,"cluster_0","Label1"
23.0,205.0,151.99999999999997,158.60000000000008,10.2,2.0,100.99999999999999,34.85,59.99999999999999,12.92,59.00000000000008,7.14,5.0,2.75,113.0,0.0,1.0,"cluster_0","Label1"
39.0,200.30000000000004,220.4,253.80000000000018,10.5,0.0,68.0,34.04999999999999,97.0,18.73,116.00000000000016,11.419999999999998,4.0,2.8400000000000003,120.0,0.0,1.0,"cluster_0","Label1"
43.0,257.7,162.1,286.9000000000001,11.100000000000001,2.0,97.0,43.809999999999995,95.0,13.78,86.00000000000011,12.91,4.0,3.0000000000000004,145.0,0.0,1.0,"cluster_0","Label1"
33.0,243.10000000000002,213.79999999999998,228.70000000000013,12.1,2.0,92.0,41.33,92.0,18.17,104.00000000000014,10.29,2.0,3.27,92.0,0.0,1.0,"cluster_0","Label1"
30.999999999999996,189.8,163.3,264.8000000000001,7.5,1.0,126.0,32.27,133.0,13.88,126.00000000000017,11.920000000000002,3.0000000000000004,2.03,185.0,0.0,1.0,"cluster_0","Label1"
23.0,289.5,166.6,119.10000000000005,9.5,1.0,51.99999999999999,49.21999999999999,111.0,14.16,88.00000000000013,5.360000000000001,4.0,2.57,118.00000000000001,0.0,1.0,"cluster_0","Label1"
23.0,198.1,177.0,180.50000000000009,6.800000000000001,1.0,86.0,33.68,86.0,15.05,92.00000000000013,8.12,6.000000000000001,1.84,117.0,0.0,1.0,"cluster_0","Label1"
23.0,280.2,220.49999999999997,136.90000000000006,13.3,4.0,136.0,47.63,92.0,18.74,102.00000000000014,6.160000000000001,3.0000000000000004,3.59,104.0,0.0,1.0,"cluster_0","Label1"
40.0,202.60000000000002,118.79999999999998,234.90000000000015,9.0,2.0,103.0,34.44,128.0,10.1,98.00000000000013,10.57,9.0,2.43,110.00000000000001,0.0,1.0,"cluster_0","Label1"
28.000000000000004,225.80000000000004,193.0,232.40000000000012,8.4,4.0,94.0,38.39,117.0,16.41,100.00000000000014,10.46,9.0,2.27,114.0,0.0,1.0,"cluster_0","Label1"
48.0,189.8,123.4,214.2000000000001,6.5,2.0,96.0,32.27,67.0,10.49,106.00000000000014,9.64,2.0,1.76,144.0,0.0,1.0,"cluster_0","Label1"
25.0,192.7,225.9,254.2000000000001,10.9,2.0,85.0,32.76,105.0,19.2,59.00000000000008,11.440000000000001,6.000000000000001,2.94,131.0,0.0,1.0,"cluster_0","Label1"
37.0,211.70000000000002,159.9,144.10000000000005,12.2,1.0,115.00000000000001,35.99,84.0,13.59,80.00000000000011,6.48,1.0,3.2900000000000005,48.00000000000001,0.0,1.0,"cluster_0","Label1"
34.0,230.6,219.4,299.3000000000001,8.0,0.0,120.99999999999999,39.199999999999996,99.0,18.65,94.00000000000013,13.470000000000002,2.0,2.16,199.0,0.0,1.0,"cluster_0","Label1"
18.0,172.7,133.4,259.5000000000001,9.8,1.0,86.0,29.36,113.0,11.34,70.00000000000009,11.68,3.0000000000000004,2.65,96.0,0.0,1.0,"cluster_0","Label1"
38.0,236.3,195.9,183.50000000000009,9.7,1.0,102.0,40.17,112.0,16.65,82.00000000000011,8.26,6.000000000000001,2.62,110.00000000000001,0.0,1.0,"cluster_0","Label1"
33.0,239.20000000000002,235.49999999999997,156.30000000000007,9.5,1.0,109.0,40.66,112.0,20.02,95.00000000000013,7.03,4.0,2.57,143.0,0.0,1.0,"cluster_0","Label1"
17.0,214.70000000000002,138.5,169.10000000000008,8.6,1.0,97.0,36.5,90.0,11.77,44.000000000000064,7.61,4.0,2.32,151.0,0.0,1.0,"cluster_0","Label1"
34.0,221.80000000000004,161.7,227.7000000000001,14.000000000000002,0.0,105.0,37.71,85.0,13.74,62.000000000000085,10.25,7.000000000000001,3.78,44.00000000000001,0.0,1.0,"cluster_0","Label1"
21.0,214.0,180.0,134.50000000000006,10.600000000000001,0.0,113.0,36.38,113.99999999999999,15.300000000000002,82.00000000000011,6.05,5.0,2.86,87.00000000000001,0.0,1.0,"cluster_0","Label1"
22.0,278.3,93.4,107.60000000000002,9.7,0.0,89.0,47.31,143.0,7.94,42.00000000000006,4.84,5.0,2.62,98.0,0.0,1.0,"cluster_0","Label1"
45.0,248.80000000000004,140.3,263.60000000000014,10.3,3.0,123.99999999999999,42.3,77.0,11.93,102.00000000000014,11.86,2.0,2.78,96.0,0.0,1.0,"cluster_0","Label1"
16.0,221.60000000000002,130.2,200.00000000000009,11.3,1.0,110.0,37.669999999999995,123.0,11.070000000000002,108.00000000000014,9.0,3.0000000000000004,3.05,112.0,0.0,1.0,"cluster_0","Label1"
30.999999999999996,288.7,203.8,203.20000000000007,8.6,0.0,100.99999999999999,49.08,102.0,17.32,49.000000000000064,9.14,3.0000000000000004,2.32,61.0,0.0,1.0,"cluster_0","Label1"
29.0,240.4,118.9,164.20000000000007,11.2,1.0,80.0,40.87,91.0,10.11,108.00000000000014,7.39,3.0000000000000004,3.02,58.0,0.0,1.0,"cluster_0","Label1"
27.0,273.4,154.0,245.80000000000013,12.300000000000002,1.0,141.0,46.48,99.0,13.090000000000002,112.00000000000016,11.060000000000002,6.000000000000001,3.3199999999999994,135.0,0.0,1.0,"cluster_0","Label1"
21.0,264.3,202.79999999999998,173.4000000000001,6.3,4.0,79.0,44.93,118.0,17.24,92.00000000000013,7.8,3.0000000000000004,1.7,79.00000000000001,0.0,1.0,"cluster_0","Label1"
36.0,226.2,181.6,258.8000000000001,10.5,3.0,103.0,38.449999999999996,124.99999999999999,15.44,102.00000000000014,11.649999999999999,5.0,2.8400000000000003,132.0,0.0,1.0,"cluster_0","Label1"
20.0,214.60000000000002,235.1,162.8000000000001,14.800000000000002,0.0,100.99999999999999,36.48,132.0,19.98,132.00000000000017,7.330000000000001,12.000000000000002,4.0,139.0,0.0,1.0,"cluster_0","Label1"
36.0,178.7,178.6,126.80000000000004,8.0,2.0,134.0,30.38,102.0,15.18,82.00000000000011,5.71,4.0,2.16,93.0,0.0,1.0,"cluster_0","Label1"
28.000000000000004,251.4,225.09999999999997,251.90000000000015,7.5,1.0,103.99999999999999,42.739999999999995,89.0,19.130000000000003,121.00000000000016,11.34,5.0,2.03,124.00000000000001,0.0,1.0,"cluster_0","Label1"
27.0,253.7,229.2,190.50000000000009,9.2,6.999999999999999,83.99999999999999,43.13,108.99999999999999,19.48,123.00000000000017,8.57,5.0,2.48,122.0,0.0,1.0,"cluster_0","Label1"
36.0,201.30000000000004,42.2,125.70000000000005,5.4,1.0,117.0,34.22,78.0,3.59,104.00000000000014,5.66,3.0000000000000004,1.4600000000000002,125.00000000000001,0.0,1.0,"cluster_0","Label1"
29.0,209.9,158.0,141.90000000000006,6.6000000000000005,0.0,77.0,35.68,52.00000000000001,13.430000000000001,113.00000000000016,6.39,1.0,1.78,150.0,0.0,1.0,"cluster_0","Label1"
30.999999999999996,237.10000000000002,205.59999999999997,196.70000000000007,10.1,4.0,63.0,40.31,117.0,17.48,85.00000000000011,8.85,5.0,2.73,121.0,0.0,1.0,"cluster_0","Label1"
25.0,194.6,119.9,175.50000000000009,13.100000000000001,2.0,83.99999999999999,33.08,102.99999999999999,10.19,75.00000000000009,7.9,2.0,3.54,74.0,0.0,1.0,"cluster_0","Label1"
36.0,309.9,200.3,183.50000000000009,14.2,1.0,90.0,52.67999999999999,89.0,17.03,105.00000000000014,8.26,2.0,3.83,114.0,0.0,1.0,"cluster_0","Label1"
25.0,223.2,183.2,150.8000000000001,10.2,3.0,77.0,37.93999999999999,118.0,15.57,90.00000000000013,6.79,3.0000000000000004,2.75,171.0,0.0,1.0,"cluster_0","Label1"
46.0,214.1,200.9,246.80000000000015,9.2,0.0,61.99999999999999,36.4,111.0,17.08,126.00000000000017,11.11,6.000000000000001,2.48,75.00000000000001,0.0,1.0,"cluster_0","Label1"
37.0,239.80000000000004,221.9,189.10000000000008,7.3,2.0,110.0,40.77,115.0,18.860000000000003,100.00000000000014,8.51,1.0,1.9700000000000002,41.0,0.0,1.0,"cluster_0","Label1"
33.0,209.60000000000002,146.9,121.00000000000006,10.600000000000001,2.0,68.0,35.63,140.0,12.49,131.00000000000017,5.44,3.0000000000000004,2.86,105.0,0.0,1.0,"cluster_0","Label1"
19.0,180.10000000000002,127.49999999999999,237.40000000000015,7.5,0.0,106.0,30.62,92.0,10.840000000000002,118.00000000000016,10.68,3.0000000000000004,2.03,64.0,0.0,1.0,"cluster_0","Label1"
30.999999999999996,265.3,147.59999999999997,259.3000000000001,12.9,1.0,94.0,45.1,95.0,12.55,117.00000000000016,11.670000000000002,1.0,3.48,13.0,0.0,1.0,"cluster_0","Label1"
24.0,205.50000000000003,219.29999999999998,215.90000000000012,14.000000000000002,1.0,114.0,34.94,99.0,18.64,95.00000000000013,9.719999999999999,4.0,3.78,111.00000000000001,0.0,1.0,"cluster_0","Label1"
22.0,252.90000000000003,177.9,158.4000000000001,8.5,3.0,112.0,42.99,99.0,15.12,146.0000000000002,7.13,4.0,2.3,50.0,0.0,1.0,"cluster_0","Label1"
28.000000000000004,235.6,227.9,170.3000000000001,15.4,0.0,74.0,40.05,37.0,19.37,103.00000000000014,7.66,9.0,4.16,153.0,0.0,1.0,"cluster_0","Label1"
39.0,206.9,127.79999999999998,199.20000000000007,9.2,3.0,143.0,35.17,72.0,10.86,120.00000000000016,8.96,1.0,2.48,54.0,0.0,1.0,"cluster_0","Label1"
22.0,263.8,103.39999999999999,208.1000000000001,8.5,3.0,65.0,44.85,115.0,8.79,109.00000000000014,9.36,3.0000000000000004,2.3,87.00000000000001,0.0,1.0,"cluster_0","Label1"
30.999999999999996,282.3,151.99999999999997,225.50000000000014,12.000000000000002,1.0,70.0,47.989999999999995,89.0,12.92,93.00000000000013,10.149999999999999,4.0,3.24,65.0,0.0,1.0,"cluster_0","Label1"
26.0,266.70000000000005,232.3,212.80000000000015,16.3,1.0,109.0,45.339999999999996,107.0,19.75,98.00000000000013,9.580000000000002,4.0,4.4,32.0,0.0,1.0,"cluster_0","Label1"
38.0,256.7,150.5,123.00000000000006,11.400000000000002,3.0,98.00000000000001,43.64,119.99999999999999,12.79,87.00000000000011,5.54,3.0000000000000004,3.08,189.00000000000003,0.0,1.0,"cluster_0","Label1"
21.0,315.6,208.89999999999998,260.10000000000014,12.1,3.0,105.0,53.65,71.0,17.76,123.00000000000017,11.7,3.0000000000000004,3.27,13.0,0.0,1.0,"cluster_0","Label1"
38.0,177.10000000000002,163.7,242.70000000000013,7.400000000000001,0.0,88.0,30.110000000000003,108.0,13.91,72.00000000000009,10.919999999999998,2.0,2.0,100.0,0.0,1.0,"cluster_0","Label1"
39.0,261.2,214.19999999999996,154.9000000000001,12.7,2.0,122.0,44.39999999999999,101.0,18.210000000000004,101.00000000000014,6.97,5.0,3.43,86.00000000000001,0.0,1.0,"cluster_0","Label1"
26.0,196.50000000000003,175.8,221.80000000000013,13.4,0.0,98.00000000000001,33.40999999999999,111.0,14.94,124.00000000000017,9.98,5.0,3.6200000000000006,151.0,0.0,1.0,"cluster_0","Label1"
37.0,229.6,132.3,211.90000000000012,9.5,2.0,123.0,39.03,90.0,11.25,76.00000000000011,9.54,8.0,2.57,85.0,0.0,1.0,"cluster_0","Label1"
20.0,230.6,189.1,162.20000000000007,9.4,1.0,40.0,39.199999999999996,58.0,16.07,115.00000000000016,7.3,2.0,2.54,67.00000000000001,0.0,1.0,"cluster_0","Label1"
30.0,276.6000000000001,220.1,177.9000000000001,9.8,2.0,99.0,47.02,113.0,18.71,95.00000000000013,8.010000000000002,6.000000000000001,2.65,108.0,0.0,1.0,"cluster_0","Label1"
21.0,179.4,181.1,320.70000000000016,9.5,2.0,88.0,30.5,97.0,15.39,120.00000000000016,14.43,4.0,2.57,136.0,0.0,1.0,"cluster_0","Label1"
26.0,244.90000000000003,118.0,236.00000000000014,15.2,2.0,150.0,41.63,138.0,10.03,91.00000000000013,10.620000000000001,4.0,4.1,148.0,0.0,1.0,"cluster_0","Label1"
20.0,254.40000000000003,161.7,251.40000000000015,10.5,0.0,133.0,43.25,96.0,13.74,91.00000000000013,11.309999999999999,4.0,2.8400000000000003,61.0,0.0,1.0,"cluster_0","Label1"
27.0,241.7,142.0,288.9000000000001,9.4,1.0,86.99999999999999,41.09,101.0,12.07,68.0000000000001,13.0,4.0,2.54,35.00000000000001,0.0,1.0,"cluster_0","Label1"
22.0,281.1,143.7,239.40000000000015,11.2,1.0,83.0,47.79,130.0,12.210000000000003,128.00000000000017,10.77,9.0,3.02,107.00000000000001,0.0,1.0,"cluster_0","Label1"
32.0,180.4,129.4,166.90000000000006,8.4,1.0,89.0,30.67,124.0,11.0,124.00000000000017,7.51,2.0,2.27,113.0,0.0,1.0,"cluster_0","Label1"
27.0,261.30000000000007,220.9,179.4000000000001,11.3,1.0,96.0,44.42,101.0,18.78,97.00000000000013,8.07,2.0,3.05,96.0,0.0,1.0,"cluster_0","Label1"
17.0,219.50000000000003,222.09999999999997,188.30000000000013,16.1,1.0,78.0,37.32,94.0,18.88,92.00000000000013,8.470000000000002,5.0,4.35,88.0,0.0,1.0,"cluster_0","Label1"
51.0,283.9,192.0,196.30000000000013,10.0,1.0,98.00000000000001,48.25999999999999,108.99999999999999,16.32,85.00000000000011,8.829999999999998,4.0,2.7,144.0,0.0,1.0,"cluster_0","Label1"
37.0,205.0,165.4,185.00000000000009,11.7,1.0,94.0,34.85,102.99999999999999,14.06,81.00000000000011,8.32,8.0,3.16,129.0,0.0,1.0,"cluster_0","Label1"
43.0,206.70000000000002,174.6,241.50000000000014,10.9,1.0,79.0,35.14,122.0,14.840000000000002,80.00000000000011,10.870000000000001,3.0000000000000004,2.94,149.00000000000003,0.0,1.0,"cluster_0","Label1"
33.0,270.8,220.4,169.9000000000001,11.8,4.0,96.0,46.04,110.0,18.73,104.00000000000014,7.65,8.0,3.19,122.0,0.0,1.0,"cluster_0","Label1"
35.0,215.9,200.6,195.4000000000001,15.5,0.0,106.0,36.7,107.0,17.05,107.00000000000014,8.79,7.000000000000001,4.19,108.0,0.0,1.0,"cluster_0","Label1"
24.0,175.80000000000004,155.0,180.70000000000007,7.800000000000001,2.0,139.0,29.89,97.99999999999999,13.18,64.00000000000009,8.130000000000003,5.0,2.11,205.00000000000003,0.0,1.0,"cluster_0","Label1"
23.0,209.70000000000002,183.6,205.5000000000001,7.1,2.0,73.0,35.65,63.0,15.609999999999998,111.00000000000016,9.25,3.0000000000000004,1.92,77.0,0.0,1.0,"cluster_0","Label1"
23.0,232.4,186.0,190.50000000000009,12.300000000000002,3.0,97.0,39.51,87.99999999999999,15.810000000000002,128.00000000000017,8.57,3.0000000000000004,3.3199999999999994,91.00000000000001,0.0,1.0,"cluster_0","Label1"
35.0,192.6,135.2,216.2000000000001,7.9,2.0,97.0,32.739999999999995,101.0,11.490000000000002,101.00000000000014,9.73,2.0,2.13,50.0,0.0,1.0,"cluster_0","Label1"
33.0,251.5,234.1,213.40000000000015,10.4,3.0,107.0,42.75999999999999,110.0,19.9,87.00000000000011,9.600000000000001,6.000000000000001,2.81,147.0,0.0,1.0,"cluster_0","Label1"
27.0,201.30000000000004,143.8,150.20000000000005,12.300000000000002,1.0,100.99999999999999,34.22,89.0,12.22,127.00000000000017,6.76,3.0000000000000004,3.3199999999999994,64.0,0.0,1.0,"cluster_0","Label1"
